UbicacionID,UbicacionMipsID,EmpresaID,Ubicacion,TipoUbicacion,NombreUbicacion,Latitud,Longitud,Localidad,ProvinciaID,PaisID,ParadaAutorizada
33868,188,9,Articulo 123,Cliente,"Polymedica, S.A. DE C.V.  Monterrey",0,0,Monterrey,-2,4,No
33869,189,9,Venustiano Carranza,Cliente,"Farmacia Alianza, S.A DE CV.",0,0,Chihuahua,-2,4,No
33870,190,9,Diagonal 19 Poniente ,Cliente,Laren Medicamentos y Productos,0,0,Heroica Puebla de Zaragoza,-2,4,No
33871,191,9,Calle Juegos Olímpicos,Cliente,"LMG Medica, S.A. DE C.V.  S.L.P.",0,0,San Luis Potosí,-2,4,No
33872,192,9,LAGO,Cliente,AMSA/ ALMACENES FLORES HOSPITALARIOS/ QTO,20.6014,-100.4354,QUERETARO,-2,4,Si
33873,193,9,Real del Eden,Cliente,Castro Gonzalez Adrian,0,0,Guadalupe,-2,4,No
33874,194,9,1 Poniente,Cliente,"Distribuidora Ercco, S.A. DE C.V.   Puebla",0,0,Tehuacán,-2,4,No
33875,195,9,Alejandro Magno,Cliente,Distribuidora Delta Generic Drugs,0,0,Monterrey,-2,4,No
33876,196,9,27 de Febrero ,Cliente,Grupo De Especialidades,0,0,Villahermosa,-2,4,No
33877,197,9,5,Cliente,"Farmacias Comercio, S.A. DE C.V.   Merida",0,0,Mérida,-2,4,No
33878,198,9,TAJIN,Cliente,AMSA/ C.R. SERVICIOS HOSPITALARIOS/ CDMX,19.3794,-99.1553,BENITO JUAREZ,-2,4,Si
33879,199,9, Domingo Diez,Cliente,"Reder Morelos, S.A. DE C.V.",0,0,Cuernavaca,-2,4,No
33880,200,9,Guadalupe Victoria,Cliente,"Neomedical, S.A. DE C.V.  Veracruz",0,0,Veracruz,-2,4,No
33881,201,9,"ZARAGOZA, NTE",Cliente,AMSA/ CASA MARZAM/ CHIHUAHUA,28.6774,-106.0912,CHIHUAHUA,-2,4,Si
33882,202,9,Blvd. Adolfo López Mateos ,Cliente,"Costco Dr México, S.A. DE C.V., Mixcoac",0,0,CDMX,-2,4,No
33883,203,9,PHARMA AMIIGO,Cliente,AMSA/ PHARMAMIGO/ PACHUCA,20.0755,-98.7128,PACHUCA,-2,4,Si
33884,204,9,MUEBLES,Cliente,AMSA/ DIFARMER/ TORREON,25.529,-103.3711,TORREON,-2,4,Si
33885,205,9,5 DE MAYO ,Cliente,AMSA/ SIMILARES/ SAN LUIS RIO COLORADO,32.4619,-114.7426,SAN LUIS RIO COLORADO,-2,4,Si
33886,206,9, Pologación Lopez Mateos Sur 1,Cliente,FERRERO/ SAMS/ GUADALAJARA,20.5866,-103.4431,Tlajomulco de Zuñiga,-2,4,Si
33887,207,9,PACIFICO,Cliente,MADRILEÑA/ PARQUE INDUSTRIALPACIFICO/ TIJUANA,32.4768,-116.9932,Tijuana,-2,4,Si
33888,208,9,5 DE FEBRERO,Cliente,ILAS/ NESTLE/ QUERETARO,20.6067,-100.4177,5 DE FEBRERO QRO,-2,4,Si
33889,209,9,MEXICO - QUERETARO,Cliente,PINSA/ SORIANA CEDIS/ QUERETARO,20.5298,-100.1707,LA PALMA,-2,4,Si
33890,210,9,Cerro del Gigante 445,Parque Industrial,"Parque Industrial-Ladera de Jerez León, Gto. 21.083941, -101.63-",0,0,Laredo de Jerez,-2,4,No
33891,211,9,CIRCUITO EL MARQUES,Cliente,ILAS / INDUSTRIAS COR/ QUERETARO,20.5651,-100.2551,EL MARQUES,-2,4,Si
33892,212,9,JUAN DE LA BARRERA,Planta,Planta-BAJA - RECICLADO-GUADALAJARA,20.6183,-103.3387,TLAQUEPAQUE GUADALAJARA,-2,4,No
33893,213,9,CALLE 56,Cliente,AMSA/ CASA MARZAM/ MERIDA,20.9167,-89.7034,MERIDA,-2,4,Si
33894,215,9,Av tejocotes,Cliente,PINSA/ SAMS CEDIS SAN MARTIN OBISPO/ EDOMEX,19.6042,-99.2145,Lecheria,-2,4,Si
33895,216,9,Av Tejocotes,Cliente,PINSA/ PALACIO DE HIERRO/ SAN MARTIN OBISPO,19.6053,-99.2198,Cuautitlan  Izcalli,-2,4,Si
33896,217,9,CARMEN SERDAN,Cliente,AMSA/ PHARMAMIGO/ VERACUZ,19.1857,-96.1306,SALVADOR DIAZ MIRON,-2,4,Si
33897,218,9,Bv. Adolfo Ruíz Cortines,Cliente,Veracruz Ryc Cliente ,19.163,-96.1071,Sutsem,-2,4,No
33898,219,9,Carretera a Navolato,Cliente,STEREN/ WALMART CULIACAN/ SINALOA,24.7705,-107.4934,Culiacán Rosales,-2,4,Si
33899,220,9,EJE VIAL 8 SUR,Cliente,BDF / NADRO IZTAPALAPA / CDMX,19.3556,-99.1019,CDMX,-2,4,Si
33900,221,9,PRODUCTIVIDAD PONIENTE,Cliente,BDF / NADRO GUADALAJARA / JAL,20.5675,-103.3182,LAS PINTITAS,-2,4,Si
33901,222,9,AVENIDA QUINCEO,Cliente,BDF / NADRO MORELIA / MICH.,19.7207,-101.2005,MORELIA,-2,4,Si
33902,223,9,5 DE MAYO,Cliente,BDF / NADRO / PUEBLA,19.0972,-98.1904,HEROICA PUEBLA DE ZARAGOZA,-2,4,Si
33903,224,9,MIGUEL ALEMAN,Cliente,BDF / NADRO/ VERACRUZ,19.1411,-96.146,VERACRUZ,-2,4,Si
33904,225,9,PRIFERICO DE MONTERREY,Cliente,STEREN/ HEB MONTERREY/ NVO LEON,25.8286,-100.3339,MONTERREY,-2,4,Si
33905,226,9,V. BARRIENTOS,Cliente,BDF / CPA LOGISTICS CENTER / TLALNEPANTLA,19.5754,-99.2024,TLALNEPANTLA DE BAZ,-2,4,Si
33906,227,9,AVENIDA DE TODOS LOS SANTOS,Cliente,PISA/ SORIANA CEDIS/ TIJUANA,32.4626,-116.9883,TIJUANA,-2,4,Si
33907,228,9,AV NORTE 59,Cliente,BDF / NADRO VALLEJO / CDMX,19.4931,-99.1656,VALLEJO ,-2,4,Si
33908,229,9,Zinapecuaro - Gdl.,Cliente,BDF / CEDIS FARM. GUADALAJARA / JAL.,20.617,-103.209,Tonalá,-2,4,Si
33909,230,9,Laredo - Monterrey ,Cliente,PINSA/ WALMART CEDIS/ MONTERREY,25.8786,-100.2322,Monterrey,-2,4,Si
33910,231,9,TLANEPANTLA- CUAUTITLAN ,Cliente,PROMOTORA 1800/ GPO COMERCIAL CONTROL/ EDOMEX,19.623,-99.1847,CUAUTITLAN IZCALLI,-2,4,Si
33911,232,9,MONTERREY-REYNOSA,Cliente,FARMACIAS BENAVIDES MONTERREY,0,0,MONTERREY,-2,4,No
33912,233,9,Cuautitlán - Teoloyucan ,Cliente,PISA/ WALMART CEDIS SANTA BARBARA/ CUAUTITLAN,19.7185,-99.192,Cuautitlán Izcalli,-2,4,Si
33913,234,9,pte 140,Cliente,Comercial Mexicana Vallejo ,0,0,Ciudad de México,-2,4,No
33914,235,9,Cuautitlán - Teoloyucan ,Cliente,BAJA RECICLAME/CEDIS WALMART SANTA BARBARA,19.7177,-99.1925,Cuautitlan Izcalli ,-2,4,No
33915,236,9,TEJOCOTES,Cliente,MADRILEÑA/ PLACIO DE HIERRO SMO/ EDOMEX,19.606,-99.2194,Cuautitlan Izcalli,-2,4,Si
33916,237,9,A TEOLOYUCAN,Cliente,MADRILEÑA/ LIVERPOOL TUTLTITLAN/ EDOMEX,19.7127,-99.1927,Cuautitlan Izcalli,-2,4,Si
33917,238,9,VENADO,Cliente,MADRILEÑA/ TIENDAS 3B TLAHUAC/ CDMX,19.2993,-99.0587,TLAHUAC,-2,4,Si
33918,239,9,CARDENAS VILLAHERMOSA,Cliente,BDF / CEDIS SAMS VILLAHERMOSA / TABASCO,17.9832,-93.1656,VILLAHERMOSA,-2,4,Si
33919,240,9,SUR MANUEL GOMEZ MORIN,Cliente,MABE/ SORIANA CEDIS/ GUADALAJARA,20.5772,-103.349,SAN PEDRO TLAQUEPAQUE,-2,4,Si
33920,241,9,CHETURMAL - CANCUN,Cliente,BDF / CEDIS CHEDRAUI /  CANCUN,20.9279,-86.8783,CANCUN,-2,4,Si
33921,242,9,LA PALMA,Cliente,RAGASA/ SORIANA CEDIS/ QUERETARO,20.529,-100.1708,QUERETARO,-2,4,Si
33922,243,9,GUSTAVO BAZ,Cliente,MADRILEÑA/ TIENDAS 3B TLALNEPANTLA/ EDO MEX,19.5655,-99.2021,TLALNEPANTLA DE BAZ ,-2,4,Si
33923,244,9,SD,Cliente,GOMSA/ CLIENTE/ LEON GUANAJUATO,21.1008,-101.6237,leon,-2,4,No
33924,245,9,AL SUMIDERO,Cliente,BDF / NADRO TUXTLA / CHIS,16.7654,-93.104,LOS MANGUITOS,-2,4,Si
33925,246,9,Puerto Mazatlan,Cliente,PINSA/ PLANTA/ MAZATLAN,23.2139,-106.3961,Mazatlan,-2,4,Si
33926,248,9,HUALQUILA,Cliente,AMSA/ SIMILARES COALLA/ IZTAPALAPA CDMX,19.3717,-99.0999,IZTAPALAPA,-2,4,Si
33927,249,9,MESON DEL RIO,Cliente,MADRILEÑA/ PITIC TEPOZOTLAN/ EDO DE MEX,19.4163,-99.1468,VILLAS DEL CONVEFNTO,-2,4,Si
33928,250,9,Puente de Paja ,Cliente,MADRILEÑA/ LA RANITA/ IZTAPALAPA,19.3744,-99.08,Paseos de Churubusco,-2,4,Si
33929,251,9,ACTPAN - PACHUCA,Cliente,MADRILEÑA/ MAGADAN/ PACHUCA,20.1023,-98.7657,PACHUCA,-2,4,Si
33930,252,9,FEDERALISMO,Cliente,AMSA/ DIFARMER/ CULIACÁN,24.7866,-107.4332,LAS FLORES CULIACAN DE ROSALES,-2,4,Si
33931,253,9,3 ,Cliente,AVANTE/ LORETTA NIJAU/ TULTITLAN,19.6537,-99.1515,Tultitlán de Mariano Escobedo,-2,4,Si
33932,254,9,Matilde Márquez ,Cliente,AVANTE/ KAMAFIL PEÑON REEGLOBAL/ CDMX,19.4387,-99.084,Venustiano Carranza,-2,4,Si
33933,255,9,De Los Rompeolas ,Cliente,Brudifarma Gustavo A Madero,0,0,Gustavo A Madero,-2,4,No
33934,256,9,BLVRD TORRES LANDA,Cliente,AMSA/ DIFARMER LEON/ GTO,21.1007,-101.7145,LEON,-2,4,Si
33935,257,9,IGNACIO LOPEZ RAYON,Cliente,AMSA/ GAMAFARMA/ ECATEPEC,19.5272,-99.0303,IGNACIO ALLENDE EC.,-2,4,Si
33936,258,9,AHUATEPEC,Cliente,AMSA/ ENLACE Y DISTRIBUCIÓN FARMACEUTICA/ CVA,18.9601,-99.21,CUERNAVACA,-2,4,Si
33937,259,9,CALLE 5 B SUR,Cliente,AMSA/ DL DEL SURESTE/ PUEBLA,19.032,-98.2113,HEROICA PUEBLA DE ZARAGOZA,-2,4,Si
33938,260,9,TLALNEPANTLA DE BAZ,Cliente,AMSA/ DIMESA/ TLALNEPANTLA,19.59,-99.2076,TLALNEPANTLA,-2,4,Si
33939,261,9,INDUSTRIALS VESTDO,Cliente,MENDOZA MACEDO ROSARIO,20.7413,-103.3886,ZAPOPAN,-2,4,No
33940,262,9,JUAN ALESSIO,Cliente,RAGASA/ SORIANA CEDIS/ TIJUANA,32.4624,-116.9884,TIJUANA,-2,4,Si
33941,263,9,PERIFERICO MANUEL GOMEZ MORIN,Cliente,STEREN/ SORIANA/ GUADALAJARA,20.578,-103.3473,ARTESANOS GUADALAJARA,-2,4,Si
33942,264,9,VERACRUZ- POZA RICA ,Cliente,PINSA/ SAHUAYO SUCURSAL/ VERACRUZ,19.1903,-96.2736,VERACRUZ,-2,4,Si
33943,265,9,CIRCUNVALACION,Cliente,AMSA/ CASA MARZAM/ ECATEPEC,19.4163,-99.1468,ECATEPEC,-2,4,Si
33944,266,9,CENTRAL DE ABASTOS,Cliente,ROSHFRANS/ FUTURAMA/ IZTAPALAPA,19.3765,-99.0845,IZTAPALAPA,-2,4,Si
33945,267,9,,Cliente,REPARTO LOCAL MIGUEL HIDALGO,0,0,,-2,4,No
33946,268,9,,Cliente,ATIZAPAN,0,0,,-2,4,No
33947,269,9,PRESA FALCON ,Cliente,AMSA/ COSTCO POLANCO/ CDMX,19.442,-99.2061,POLANCO,-2,4,Si
33948,270,9,CALLE 10 ORIENTE,Cliente,AMSA/ FARMACEUTICOS TENORIOS/ CHOLULA PBA,19.053,-98.2922,SAN ANDRES CHOLULA,-2,4,Si
33949,271,9,BENITO JUAREZ,Cliente,AMSA/ COSTCO TOLUCA/ EDO MEX,19.2578,-99.6165,TOLUCA,-2,4,Si
33950,272,9,CONSTITUYENETES,Cliente,AMSA/ VICMA LABORATORIOS/ QUERETARO,20.5689,-100.4095,SANTIAGO DE QUERETARO,-2,4,Si
33951,273,9,AVENIDA PASEO CODNSTITUYENTES,Cliente,AMSA/ VICMA/ QUERETARO,20.5687,-100.4094,SANTIAGO DE QUERETARO,-2,4,Si
33952,274,9,VICENTE GUERRERO,Cliente,AMSA/ FARMACEUTICA CALDERON/ TEPIC,21.5104,-104.8875,TEPIC,-2,4,Si
33953,275,9,SAN JERONIMO  CALERAS,Cliente,CEDIS PUEBLA,19.1003,-98.2138,HEROICA PUEBLA DE ZARAGOZA,-2,4,No
33954,276,9,Cruz Verde ,Cliente,Pharma Amigo - Atizapan,0,0,Coyoacan,-2,4,No
33955,277,9,Sur 73,Cliente,MADRILEÑA/ MENGUZ-PRADO/ CDMX,19.3574,-99.1349,El Prado,-2,4,Si
33956,278,9,CRFUZ VERDE,Cliente,AMSA/ MG MEDICAMENTOS/ COYOACAN,19.3422,-99.1576,COYOACAN,-2,4,Si
33957,279,9,AVENIDA FRACISCO TRUJILLO,Cliente,AMSA/ EQUIFARMA/ VILLAHERMOSA,18.0239,-92.9228,VILLAHERMOSA,-2,4,Si
33958,280,9,Albeniz,Cliente,Logistica en Distribucion ,0,0,Vallejo,-2,4,No
33959,281,9,BISMARCK,Cliente,MADRILEÑA/ VINOS Y MAS/ CDMX,19.3968,-99.1366,VIADUCTO PIEDAD,-2,4,Si
33960,282,9,QUINTANA ROO,Cliente,AMSA/ FARMACIA INTEGRAMED/ CDMX,19.4051,-99.1672,CUAUHTEMOC,-2,4,Si
33961,283,9,Av. Luis Vega Monrroy,Cliente,AMSA/ FARMACIAS CASTAÑEDA/ QUERETARO,20.5763,-100.3804,Queretaro,-2,4,Si
33962,284,9,IGNACIO ALLENDE,Cliente,AMSA/ REINVEX INTEGRA/ TEXCOCO,19.5317,-98.8593,TEXCOCO,-2,4,Si
33963,285,9, Isla Trapani,Cliente,RYC/ MC ISLA TRAPANI/ GUADALAJARA,20.6312,-103.3899,GUADALAJARA,-2,4,Si
33964,286,9,PELICANO SAN JUAN DE ARAGON,Cliente,AMSA/ GRUPO OPCIONES HOLDING/ CDMX,19.4776,-99.1027,GUSTAVO A MADERO,-2,4,Si
33965,287,9,SAN BERNABE ,Cliente,AMSA/ RASE FARMACEUTICA/ MONTERREY,25.7211,-100.3449,MONTETRREY,-2,4,Si
33966,288,9,Boulevard Tula - Iturbide,Cliente,Distribuidora de Medicamentos del Dr. Fasi,0,0,Tula,-2,4,No
33967,289,9,EL ROSAL,Cliente,FERRERO/ NADRO ALMACÉN TRES RÍOS/ CUAUTITLAN,19.6953,-99.2091,CUAUTITLAN IZCALLI,-2,4,Si
33968,290,9,CIRCUITO ESTEBAN DE ANTUÑANO ,Cliente,MADRILEÑA/ DUERO/ PUEBLA,19.1581,-98.3793,Huejotzingo,-2,4,Si
33969,291,9,MANZANA D CALLE 2 ,Cliente,Decasa Puebla ,0,0,Huejotzingo,-2,4,No
33970,292,9,Francisco Sarabia,Cliente,Dufry Mexico,0,0,gustavo a madero,-2,4,No
33971,293,9,MEXICO - CUAUTLA,Cliente,PINSA/ ABARROTERA FUENTES/ CUAUTLA,18.8689,-98.932,"Cuautla, Morelos",-2,4,Si
33972,294,9,Camino Parque Industrial ,Cliente,PINSA/ DECASA/ PUEBLA,19.2152,-98.4092,El Carmen,-2,4,Si
33973,295,9,PONIENTE 140,Cliente,PINSA/ CITY FRESCOS VALLEJO/ CDMX,19.4953,-99.1558,AZCAPOTZALCO,-2,4,Si
33974,296,9,Melchor Ocampo,Cliente,FERRERO/ DECASA CORTAZAR/ GUANAJUATO,20.4994,-100.9572,Cortazar,-2,4,Si
33975,297,9,Ruiz Cortines,Cliente,MADRILEÑA/ DUFRY/ CDMX,19.4459,-99.0762,Gustavo A Madero,-2,4,Si
33976,298,9,Veracruz - Medellin ,Cliente,AMSA/ LEVIC/ BOCA DE RIO,19.1122,-96.1494,Veracruz,-2,4,Si
33977,299,9,FRUTAS Y LEGUMBRES,Cliente,Drink Depot  - Central de Abastos ,0,0,IZTAPALAPA,-2,4,No
33978,300,9,Camino a la Purisima ,Cliente,City  E -  Estado de México,0,0,Tultitlan,-2,4,No
33979,301,9,Cuatro,Cliente,Cedis  Madrileña - Monterrey ,0,0,Monterrey,-2,4,No
33980,302,9,Oriente  106,Cliente,Juan Luis Casado -  Iztacalco,0,0,Iztacalco,-2,4,No
33981,303,9,De las Torres,Cliente,Farmacias Similares - Obregon ,0,0,Obregon,-2,4,No
33982,304,9,NAUTLA,Cliente,TOWELL/ PRODUCTORA MAX/ IZTAPALAPA,19.335,-99.0821,IZTAPALAPA,-2,4,Si
33983,305,9,Lago Iseo,Cliente,AVANTE/ LA IDEAL/ MIGUEL HIDALGO,19.4427,-99.1819,Miguel Hidalgo,-2,4,Si
33984,306,9,Avenida José López Portillo,Cliente,PISA/ FARMACIAS SIMILARES/ TULTITLAN,19.5969,-99.1832,Buenavista,-2,4,Si
33985,307,9,Monterrey - Nuevo Laredo ,Cliente,FERRERO/ SAM´S/ MONTERREY,25.8786,-100.2322,monterrey,-2,4,Si
33986,308,9,San Antonio Abadad ,Cliente,MADRILEÑA/ LA IDEAL/ CUAUHTEMOC,19.4213,-99.1305,Cuauhtemoc,-2,4,Si
33987,309,9,28,Cliente,PAZ DIAZ LETICIA  - SAN LUIS RIO COLORADO,0,0,SAN LUIS RIO COLORADO,-2,4,No
33988,310,9,La Rinconada,Cliente,DUERO - MICHOACAN,0,0,Michoacan,-2,4,No
33989,311,9,AVENA,Cliente,MADRILEÑA/ ALIMPRAK/ CDMX,19.4011,-99.0938,IZTACALCO,-2,4,Si
33990,312,9, Marquesa Tenango ,Cliente,AVANTE/ RAYONERA PEGASO/ EDOMEX,19.1898,-99.4308,Santiago Tilapa,-2,4,Si
33991,313,9,DEL MAR,Cliente,AMSA/ DISTRIBUIDORA SEVI MTY/ NL,25.7033,-100.1738,NUEVO LEON,-2,4,Si
33992,314,9,GOB. PROTASIO TAGLE,Cliente,CUAUHTEMOC,19.4163,-99.1468,SAN MIGUEL CHAPULTEPEC,-2,4,Si
33993,315,9,CAMINO ANT A OCOTLAN ,Cliente,EXPEDITORS/ Q FERRI SERVICES/ PUEBLA,19.1268,-98.2642,OCOTLAN ,-2,4,Si
33994,316,9,TLACOLTEPEC,Cliente,AMSA/ FARMA MAYOREO/ ATLACOMULCO,19.8004,-99.8738,ATLACOMULCO,-2,4,Si
33995,317,9,INDUSTRIA AUTOMOTRIZ,Cliente,AMSA/ PARQUE LERMA/ TOLUCA,19.2956,-99.5803,SANTA MARÍA TOTLTEPEC,-2,4,Si
33996,318,9,CENTRAL DE ABASTOS,Cliente,AMSA/ MOEDANOS/ IZTAPALAPA,19.3752,-99.0867,IZTAPALAPA,-2,4,Si
33997,319,9,TLAJMULCO D ZUÑIGA,Cliente,MADRILEÑA/ PQUE EL SALTO/ JALISCO,19.4163,-99.1468,El Salto,-2,4,Si
33998,320,9,FELIPE PARAMO,Cliente,MADRILEÑA/ DUERO/ MORELIA,19.4163,-99.1468,ELIAS PEREZ AVALOS,-2,4,Si
33999,321,9,Muebles,Cliente,"DIFARMER, S.A. DE C.V. TORREON",0,0,torreon,-2,4,No
34000,322,9,NORTE 3,Cliente,RAGASA/ COSTCO/ TEPEJI,19.8567,-99.2834,TEPEJI DEL RIO,-2,4,Si
34001,324,9,AGUASCALIENTES,Cliente,AMSA/ COSTCO/ AGUASCALIENTES,21.9161,-102.2887,AGUASCALIENTES,-2,4,Si
34002,325,9,MANUEL AVILA CAMACHO,Cliente,AMSA/ COSTCO/ SATELITE,19.5077,-99.2358,NAUCALPAN,-2,4,Si
34003,326,9,Salinas Victoria,Cliente,CANOFIL/ SORIANA/ MONTERREY,25.8994,-100.2573,Emiliano Zapata,-2,4,Si
34004,327,9,BOSQUES SNACIONALES,Cliente,AMSA/ FARMACON/ NEZAHUALCOYOTL,19.4655,-99.0546,ECATEPEC,-2,4,Si
34005,328,9,Oriente,Cliente,Farmaceuticos Tenorio -  Puebla ,0,0,Cholula,-2,4,No
34006,329,9,FERROCARRIL CUERNAVACA,Cliente,AMSA/ COSTCO/ MIXCOAC,19.3877,-99.1909,MIXCOAC,-2,4,Si
34007,330,9,PIRULES,Cliente,PISA/ PLANTA SAN MARTIN OBISPO/ EDOMEX,19.5954,-99.2112,CUAUTITLAN IZCALLI,-2,4,Si
34008,331,9,VIALIDAD DE LA BARRANCA ,Cliente,MADRILEÑA/ SUPERAMA INTERLOMAS/ EDO DE MEXICO,19.3919,-99.2798,NAUCALPAN ,-2,4,Si
34009,332,9,SIGLO XII,Cliente,AMSA/ DISAC/ AGUASCALIENTES,21.8961,-102.2536,AGUASCALIENTES,-2,4,Si
34010,333,9,Torno,Cliente,Lineas Unidas,0,0,Alvaro obregon,-2,4,No
34011,334,9,Constitucion,Cliente,MADRILEÑA/ LA NUEVA DISAN/ EDOMEX,19.5224,-99.2297,Tlalnepantla,-2,4,Si
34012,335,9,XALAPA,Cliente,ILAS / LICONSA XALAPA,19.5614,-96.9292,XALAPA VERACRUZ,-2,4,Si
34013,336,9,24 DE JUNIO ,Cliente,ILAS/ ALIMENTOS BENEFETIS/ LAGOS DE MORENO,21.3629,-101.9196,LAGOS DE MORENO,-2,4,Si
34014,337,9,Centro Industrial ,Cliente,PINSA/ LIVERPOOL CEDIS/ TULTITLAN,19.374,-99.084,Buenavista,-2,4,Si
34015,338,9,Guadalajara - Chapala ,Cliente,PINSA/ WALMART CEDIS GUADALAJARA/ JALISCO,20.4925,-103.2722,EL SALTO,-2,4,Si
34016,339,9,INDUSTRIAL SUR ,Cliente,ITALIKA/ CEDIS LERMA/ EDOMEX,19.2938,-99.5252,Lerma de Villada,-2,4,Si
34017,340,9,Zamora,Cliente,La Naval ,0,0,Olivar de los prados ,-2,4,No
34018,341,9,FLORES,Cliente,GALDISA/ CEDIS 904/ MONTERREY NL,25.7619,-100.178,APODCA,-2,4,Si
34019,342,9,del Árbol ,Cliente,PINSA/ EL DUERO/ ZAMORA,19.9652,-102.2802,Zamora ,-2,4,Si
34020,343,9,CASLLE 3 ,Cliente,MADRILEÑA/ PQUE MONTERREY/ NUEVO LEON,19.4163,-99.1468,JAACARANDAS,-2,4,Si
34021,344,9,CIUDAD INDUSTRIAL ,Cliente,BDF / NADRO LEÓN / GUANAJUATO,21.0921,-101.6789,LEON,-2,4,Si
34022,345,9,AVENIDA GAVILAN,Cliente,MADRILEÑA/ ALIANZA GAVILANES/ CDMX,19.3625,-99.0781,CDMX,-2,4,Si
34023,346,9,CALZADA SAN JUAN CRISPIN,Cliente,AMSA/ MOEDANOS CEDIS/ TUXTLA,16.7697,-93.1798,TUXTLA,-2,4,Si
34024,347,9,ADOLFO RUIZ CORTINES,Cliente,AMSA/ COSTCO/ VERACRUZ,19.163,-96.1072,XALAPA,-2,4,Si
34025,348,9,GUADALUPE VICTORIA,Cliente,AMSA/ DIMESA/ TLAJOMULCO,20.4867,-103.5084,TLAJOMULCO,-2,4,Si
34026,349,9,INSURGENTES,Cliente,AMSA/ COSTCO LINDAVISTA/ CDMX,19.4825,-99.1301,LINDAVISTA,-2,4,Si
34027,350,9,DEL PROVIDENCIAL,Cliente,AMSA/ MOEDANOS/ MONTERREY,25.7053,-100.2133,GUADALUPE,-2,4,Si
34028,351,9,Tte. Cornl. Felipe Páramo ,Cliente,PINSA/ EL DUERO/ MORELIA,19.7136,-101.166,Morelia,-2,4,Si
34029,352,9,LAZARO CARDENAS ,Cliente,AMSA/ DISFAGON/ OAXACA,17.0604,-96.6919,NUEVA SANTA LUCIA,-2,4,Si
34030,353,9,Toluca-tenango,Cliente,PISA/ GARIS SAN ANTONIO LA ISLA/ TOLUCA,19.1577,-99.5772,San Antonio la Isla,-2,4,Si
34031,354,9,EMILIANO ZAPATA- CUERNAVACA,Cliente,PINSA/ ABARROTERA NIETO/ TEMIXCO,18.8378,-99.2085,Temixco,-2,4,Si
34032,355,9,CAMINO A LA PURISIMA,Cliente,MADRILEÑA/ CITY CLUB / TULTITLAN/ EDOMEX,19.6285,-99.1487,TULTITLAN,-2,4,Si
34033,356,9,ACACIAS,Cliente,MADRILEÑA/ CALAFIA TABLA HONDA/ TLALNEPANTLA,19.5491,-99.1812,TABLA HONDA TALLANEPANTLA,-2,4,Si
34034,357,9,PUERTO AEREO,Cliente,MADRILEÑA/ EL DUERO/ LEÓN GTO.,21.0581,-101.5814,LEON,-2,4,Si
34035,358,9,DAN ROQUE ORIENTE,Cliente,AMSA/ SIMILARES/ LEÓN,21.0202,-101.4765,SILAO,-2,4,Si
34036,359,9,PASEO DE LOS TRIUNFADORES,Cliente,AMSA/ COSTCO MONTERREY/ NUEVO LEON,19.4163,-99.1468,MONTERREY,-2,4,Si
34037,360,9,RIO SAN PEDRO ,Cliente,GALDISA/ AGROINDUSTRIAS/ CHIHUAHUA,28.2767,-105.4798,PEDRO MEOQUI,-2,4,Si
34038,361,9,NUEVO LEON 100,Cliente,BDF / CHEDRAUI / GUADALAJARA,19.4163,-99.1468,ESCOBEDO,-2,4,Si
34039,362,9,Águilas ,Cliente,AVANTE/ ROPA VIVA AGUILAS/ EDOMEX,19.6249,-99.2402, Cuautitlán Izcalli,-2,4,Si
34040,363,9,TAMPICO MANTE,Cliente,AMSA/ LEVIC/ TAMPICO,22.2996,-97.8788,TAMPICO,-2,4,Si
34041,364,9,el rosal,Cliente,Rama Farmaceutica  Cuautitlan ,0,0,cuautitlan ,-2,4,No
34042,365,9,GUADALUPE VICTORIA,Cliente,MADRILEÑA/ ALIANZA/ SANTA CRUZ MEYEHUALCO,19.3382,-99.0443,IZTAPALAPA,-2,4,Si
34043,366,9,Tucanes,Cliente,EXPEDITORS/ LIVERPOOL/ TULTITLAN,19.5903,-99.1805,Buenavista,-2,4,Si
34044,367,9,cardenas - villa hermosa ,Cliente,Walmart Villahermosa,17.9814,-93.1636,villaheremosa,-2,4,No
34045,368,9,Guadalajara - El salto ,Cliente,BDF/ WALMART GUADALAJARA/ JALISCO,20.4927,-103.2719,guadalajara ,-2,4,Si
34046,369,9,MIGUEL HIDALGO Y COSTILLA,Cliente,MADRILEÑA/ LA SEVILLANA/ TAMPICO,22.2646,-97.8751,TAMPICO,-2,4,Si
34047,370,9,AVIACION,Cliente,AMSA/ CASA MARZAM/ ZAPOPAN,20.7073,-103.4583,ZAPOPAN,-2,4,Si
34048,371,9,NICOLAS BRAVO,Cliente,AMSA/ CENTRO DE DISTRIBUCION/ PUEBLA,19.0809,-98.2147,CHOLULA,-2,4,Si
34049,372,9,PERISUR,Cliente,MADRILEÑA/ RESTAURANTE BARRIO TINTO/ CDMX,19.3041,-99.1916,PERISUR,-2,4,Si
34050,373,9,SEBASTIAN VISCAINO ,Cliente,MADRILEÑA/ ALMACEN LA MADRILEÑA/ TIJUANA,32.541,-116.9404,TIJUANA,-2,4,Si
34051,374,9,TLAHUICAS,Cliente,AMSA/ ENRIQUE CARLOS GARCIA TENORIO/ CVA,18.9887,-99.2539,TEPUENTE,-2,4,Si
34052,375,9,INDEPENDENCIA,Cliente,FERRERO/ GARCES/ TOLUCA,19.2924,-99.6437,LERMA,-2,4,Si
